Row,Column,Value
196684,Shaun Costello,1
196703,Jackson Nash,1
196705,Zachary Strong,1
196716,Shaun Costello,1
196729,Todd Sheets,1
196741,Henri Pachard,1
196751,Alan Metzger,1
196753,Rick Beaty,1
196764,Todd Sheets,1
196768,Jack Williams,1
196782,Bob Vosse,1
196791,Will Kelly,1
196796,P.S. Ferry,1
196843,Michael Minghia,1
196846,Herbert Douglas,1
196849,Neil Matsumoto,1
196875,Henri Pachard,1
196904,Kristin Leavenworth,1
196912,Stuart Margolin,1
196931,Jim Stenstrum,1
196935,Don Flowers,1
196940,Ned Morehead,1
196947,Ned Morehead,1
196949,Todd Sheets,1
196955,Francois D'Artagnet,1
196964,Todd Sheets,1
196967,Phillip Marshak,1
196969,Jim Reynolds,1
196988,Joseph F. Robertson,1
196989,Roberta Findlay,1
196993,Bo Koup,1
196994,Peter Savage,1
197009,Ted Denver,1
197059,Gary Graver,1
197087,Kemal Horulu,1
197099,Todd Sheets,1
197100,Roger Colmont,1
197104,Jack Williams,1
197109,Terry Sullivan,1
197115,Todd Sheets,1
197116,Todd Sheets,1
197117,Todd Sheets,1
197118,Todd Sheets,1
197222,Alan Colberg,1
197223,En Cognito,1
197256,Jonathan Weiss,1
197258,Jim Travis,1
197270,George Schaefer,1
197273,Don Bluth,1
197273,Gary Goldman,1
197277,Adam,1
197282,Jack Remy,1
197298,Drea,1
197308,Paul Vatelli,1
197347,Chris Warfield,1
197368,Bob Vosse,1
197384,Rob Schmidt,1
197433,Charles Webb,1
197466,Jack Fletcher,1
197471,Herbert Kline,1
197472,Eve Milan,1
197489,Bill Milling,1
197490,John Christopher,1
197508,Michele Pacitto,1
197515,Paul Vatelli,1
197523,Steve Procko,1
197539,F.W. Hubert,1
197548,Dan Golden,1
197564,Jack Remy,1
197565,Paul Vatelli,1
197570,Gregory Ruzzin,1
197585,Drea,1
197589,Scotty Fox,1
197605,Shaun Costello,1
197607,Doreen Ross,1
197613,George Schaefer,1
197620,Charles Webb,1
197636,Michael Legge,1
197647,Myles Kidder,1
197658,Vincent Davis,1
197683,Harlan Renvok,1
197698,Alec Reon,1
197715,Duke Kelly,1
197727,Henri Pachard,1
197745,Drea,1
197770,Franklin A. Vallette,1
197776,Michael Legge,1
197780,Di Bacchus,1
197783,Gary Graver,1
197820,Harry Thomason,1
197821,Basil Stark,1
197823,Ron Ford,1
197848,Joseph Adler,1
197851,Marc Messenger,1
197853,Jim Reynolds,1
197866,Paul Vatelli,1
197869,Allen Stuart,1
197872,Bruce Seven,1
197882,Henri Pachard,1
197895,Hayes Dupree,1
197897,J.D. Marlowe,1
197903,Nell Shipman,1
197903,Bert Van Tuyle,1
197918,Sean Plemmons,1
197918,Jimmy Ross,1
197922,Toby Philips,1
197924,Robert Radler,1
197926,Henri Pachard,1
197929,Garrett Rice,1
197932,Lee Frost,1
197940,Drea,1
197960,Barbara Behr,1
197977,Kim Christy,1
198013,Sean Hanish,1
198021,Matt Williams,1
198026,Jeff Bleckner,1
198033,Robert Alvarez,1
198267,Ray Patterson,1
198276,Mike Handley,1
198279,John Flynn,1
198282,Jack B. Hively,1
198284,Cameron Thor,1
198334,David Fickas,1
198341,Paul Leder,1
198346,John Fabian,1
198346,Dick Robinson,1
198346,George Lauris,1
198347,Chip Herman,1
198406,Clay Eide,1
198437,H. Todd von Mende,1
198438,Amy Goldstein,1
198445,George Schaefer,1
198512,David Secter,1
198517,Rocky Costanzo,1
198520,Matthew Giaquinto,1
198573,David Jackson,1
198583,Larry Arrick,1
198583,Earl Dawson,1
198651,George Chung,1
198651,Leo Fong,1
198723,Samuel Oldham,1
198748,Mitchell Bard,1
198781,Pete Docter,1
198781,David Silverman,1
198781,Lee Unkrich,1
198794,David Von Roehm,1
198827,Bernard L. Kowalski,1
198871,Jennifer Marchese,1
198893,Mike Sedan,1
198903,Donald P. Borchers,1
198987,Bill Amerson,1
198999,Boris Sagal,1
199034,R. Michael Stringer,1
199035,Gary Graver,1
199047,Bruce Seven,1
199052,Irvin Berwick,1
199054,Roger Nygard,1
199062,Eve Milan,1
199078,Jace Rocker,1
199109,Lawrence T. Cole,1
199141,Jerry A. Baerwitz,1
199161,Ray Patterson,1
199290,DJ Pooh,1
199292,Chen-Kuo Chao,1
199381,Peter Medak,1
199389,Po-Chih Leong,1
199439,John Henry Johnson,1
199555,Aaron Ryder,1
199586,Edward J. Lakso,1
199602,Terry Zarchi,1
199685,Mark Weidman,1
199706,Robert Vernon,1
199716,Kirk Browning,1
199716,Gerald Gutierrez,1
199794,Stephen Stiles,1
199870,Fred H. Dresch,1
199870,Richard Wayne Martin,1
199912,Worth Keeter,1
199975,Boris Damast,1
200027,Penny Marshall,1
200074,Kirk Browning,1
200074,Ellis Rabb,1
200090,Oren Rudavsky,1
200208,Duwayne Dunham,1
200216,Peter Levin,1
200261,Harry Shearer,1
200280,Craig Mitchell,1
200280,Robert Clarke,1
200374,Joshua Sinclair,1
200421,David DeCoteau,1
200431,Michael Hurst,1
200469,Louis Morneau,1
200493,Mark J. Gordon,1
200515,Brad Sykes,1
200530,Miguel Arteta,1
200550,David McNally,1
200641,John Albo,1
200646,Don McDougall,1
200646,Bernard McEveety,1
200732,Somtow Sucharitkul,1
200753,Horace Jackson,1
200796,Michael Paul Girard,1
200809,Mark Rosman,1
200930,Michael Paul Girard,1
200940,Michael Paul Girard,1
200954,Andrew Van Slee,1
200992,Eric Laneuville,1
201020,Tom Rice,1
201128,Kevin Dowling,1
201290,Vince Offer,1
201297,Tim Sullivan,1
201394,Richard Benjamin,1
201443,David de Vos,1
201584,Lorena David,1
201661,Robert Anderson,1
201680,D-J,1
201680,Phil Reynolds,1
201694,Lionel C. Martin,1
201726,Burt Reynolds,1
201776,Emilio Estevez,1
201862,James A. MacPherson,1
202045,Anthony Pullen Shaw,1
202046,Worth Keeter,1
202099,Emmett Alston,1
202106,Ivan Nagy,1
202267,Peter Allen,1
202321,Kirk Wong,1
202347,Joe Toppe,1
202388,Kevin Dunn,1
202402,David Raynr,1
202409,Robert Townsend,1
202410,Steven Hentges,1
202470,Stephen Herek,1
202479,Donn Davison,1
202482,Dick Lowry,1
202487,Frederick R. Friedel,1
202490,Larry Peerce,1
202521,Alan Metter,1
202595,Robert Hughes,1
202599,James D.R. Hickox,1
202602,J. Christian Ingvordsen,1
202614,Walter Foote,1
202623,Jordan Brady,1
202640,Albert Herman,1
202641,Raymond De Felitta,1
202642,Michael Sergio,1
202829,Carol Brook-Marino,1
202989,Michael Lange,1
203019,George Tillman Jr.,1
203031,Roger Spottiswoode,1
203047,Glen Trotiner,1
203078,Geoff Cunningham,1
203088,Christopher Leitch,1
203115,Romano Vanderbes,1
203116,Brad Armstrong,1
203139,Noel Nosseck,1
203144,Olivia Pi-Sunyer,1
203170,Ronnie Shark,1
203214,Tom Lazarus,1
203230,Kenneth Lonergan,1
203284,Derrick Louw,1
203285,Ron Ford,1
203285,Michael Legge,1
203285,Kevin J. Lindenmuth,1
203285,Tom Vollmann,1
203298,Bruno de Almeida,1
203405,Lin-Manuel Miranda,1
203408,Robert Marcarelli,1
203536,Craig Singer,1
203755,Harald Zwart,1
203825,S. Roy Luby,1
203933,Michael Scott,1
204137,Steve Buscemi,1
204165,Joe Cranston,1
204174,Jeff Burr,1
204245,Reginald Le Borg,1
204268,Paul Landres,1
204268,Herbert L. Strock,1
204268,George Waggner,1
204313,Renny Harlin,1
204341,Roger Earl,1
204350,Michael Addis,1
204352,Susan K. Brigham,1
204356,Patrick G. Donahue,1
204388,Lou Vockell,1
204394,Sidney Lumet,1
204467,Christine Burrill,1
204468,Paul Bogart,1
204569,Steven J. Warner,1
204610,Kirk Browning,1
204621,Sean P. Donahue,1
204626,Joe Charbanic,1
204640,Del Shores,1
204644,Peter DeLuise,1
204692,Kirk Browning,1
204692,Stephen Porter,1
204698,Michael Bergmann,1
204742,Ken Osborne,1
204946,Peyton Reed,1
204972,Kobie Lyons,1
204997,Alan S. Lee,1
205000,Mike Mitchell,1
205094,Gilbert Alexander Wadsworth III,1
205101,Scott Ross,1
205297,Harold Harris,1
205301,Quan Phillips,1
205388,Elvis Restaino,1
205391,Mark L. Feinsod,1
205418,Kat Slater,1
205484,Jeff Terry Anderson,1
205526,David Michael Latt,1
205729,J. Christian Ingvordsen,1
205774,Martin Hynes,1
205779,J. Christian Ingvordsen,1
205779,Danny Kuchuck,1
205803,Gerald Wayne,1
205940,Carrie Ansell,1
205958,Erik Jacobson,1
205967,Yasmine Jaffri,1
205994,Christopher Coppola,1
206019,John T. Bone,1
206036,Jane Anderson,1
206036,Martha Coolidge,1
206036,Anne Heche,1
206040,Matt Sterling,1
206045,Lawrence Dobkin,1
206064,Steve Boyum,1
206098,Hans Canosa,1
206113,William Bindley,1
206116,Joe Mazzuca,1
206176,Peter North,1
206178,Damon Christian,1
206184,Karl Slovin,1
206220,Chris Baugh,1
206248,Fred J. Lincoln,1
206275,Thomas Carter,1
206290,J. Christian Ingvordsen,1
206314,John Dahl,1
206367,Terry L. Noss,1
206367,Richard Rich,1
206395,Gregory Avellone,1
206420,Fina Torres,1
206446,Charles L. Draper,1
206507,Mike Robe,1
206553,Dave Adams,1
206588,David M. Evans,1
206604,Chi Chi La Rue,1
206610,Sujit Saraf,1
206613,John Stagliano,1
206620,Nick Havinga,1
206752,Bruce Bilson,1
206771,Michael Connolly,1
206771,John Stimpson,1
206778,Bret Carr,1
206826,Peter Pistor,1
206871,James Benning,1
206872,Hopwood DePree,1
206951,Charles Haid,1
207007,William Byron Hillman,1
207061,Donald G. Jackson,1
207141,Alan Metzger,1
207156,Matthew Diamond,1
207179,George Kuchar,1
207201,Nancy Meyers,1
207299,J. Christian Ingvordsen,1
207316,Tom DeSimone,1
207342,Jim Exton,1
207346,Kent Skov,1
207351,Herb Robins,1
207359,Bill Berry,1
207374,Al Adamson,1
207378,Tom DeSimone,1
207379,Grant Austin Waldman,1
207407,William Beaudine,1
207409,Alice Guy,1
207422,Don Richardson,1
207434,Jonathan Lawrence,1
207490,Biff Malibu,1
207495,George Waggner,1
207499,John Huneck,1
207499,David Sheldon,1
207508,Tom DeSimone,1
207510,Brad Armstrong,1
207554,Roberto Monticello,1
207585,Hector Barron,1
207597,Sean S. Cunningham,1
207635,David W. Warfield,1
207687,Barry Bowles,1
207745,Brent Florence,1
207750,Tom DeSimone,1
207758,Rafe M. Portilo,1
207782,Francine Pellegrino,1
207798,Craig R. Baxley,1
207972,Rob Marshall,1
208035,Stephen James,1
208037,Terry Cunningham,1
208050,Stephen Burrows,1
208101,Kenneth Johnson,1
208192,John J. Desmond,1
208196,Brad Anderson,1
208228,Dianah Wynter,1
208376,Tony Mortillaro,1
208400,Roy Campanella II,1
208412,Frank Patterson,1
208438,Joseph F. Robertson,1
208676,Rolfe Kanefsky,1
208697,Carlton McRae,1
208899,Eugene Martin,1
208910,Steven Kane,1
208927,Peter Emmanuel Goldman,1
209004,Ford Beebe,1
209014,Andy Warhol,1
209021,Marc Daniels,1
209080,James Mathers,1
209106,Spike Brandt,1
209144,Christopher Nolan,1
209163,Stephen Sommers,1
209238,Russ Mazzolla,1
209253,Dana Altman,1
209264,Richard Clabaugh,1
209279,Scott Featherstone,1
209297,Kenneth R. Koch,1
209320,Eric Gibson,1
209322,Tamra Davis,1
209394,Kyle Clark,1
209398,Jonathan Morgan,1
209428,Greg Pritikin,1
209428,Gary Rosen,1
209458,Jesús Franco,1
209487,Peter Perry Jr.,1
209893,Peter De Rome,1
209991,Salvador de Alberich,1
209991,Edward Sedgwick,1
209998,Vinnie Rossi,1
210013,Bob Willems,1
210015,George Schaefer,1
210031,Fred Baker,1
210047,Julie Taymor,1
210075,Karyn Kusama,1
210094,Daniel Waters,1
210112,Edward Holzman,1
210127,Zack Stratis,1
210134,Paul Shyre,1
210138,David Avallone,1
210180,John Lafia,1
210257,Deran Sarafian,1
210271,Larry Peerce,1
210278,Jim Holliday,1
210299,Maggie Greenwald,1
210358,Rodrigo García,1
210362,Rolfe Kanefsky,1
210365,Veronica Hart,1
210484,Larry Crane,1
210494,Ralph Ell,1
210495,Rob Simple,1
210508,Angélique Bouchet,1
210559,Lou Campa,1
210560,Bill Dewar,1
210569,John Rutherford,1
210601,Divida Rendlog,1
210616,Nicholas Hytner,1
210671,Jim Wynorski,1
210688,Clay Essig,1
210691,Steve Moore,1
210741,Adrienne Shelly,1
210756,Michael Rauch,1
210786,Eric Hendershot,1
210793,Paul Morrissey,1
210793,Andy Warhol,1
210794,Joyce Chopra,1
210907,Sid Smith,1
210945,Boaz Yakin,1
210953,Alfredo Ramos,1
210988,James Shyman,1
210991,Russ Mayberry,1
211050,David DeCoteau,1
211070,Iris Klein,1
211098,Fielder Cook,1
211205,Jim Powers,1
211210,William F. McGaha,1
211216,Walter Burns,1
211248,Wakefield Poole,1
211254,Wakefield Poole,1
211259,Bill Clifford,1
211262,Ray Dennis Steckler,1
211279,Carlo Gustaff,1
211296,Alexander Samaan,1
211316,Brian Asa Evans,1
211317,Dale Resteghini,1
211320,Christopher Cain,1
211362,Douglas Holloway,1
211407,Kurt Voss,1
211423,Dan Spigel,1
211443,James Isaac,1
211465,Brian Koppelman,1
211465,David Levien,1
211490,Hal Freeman,1
211491,Don Richardson,1
211618,Michael Danze,1
211641,Stan Freberg,1
211641,Donavan Freberg,1
211661,Lance W. Dreesen,1
211661,Clint Hutchison,1
211736,Enrique Tovar Ávalos,1
211736,George Melford,1
211792,Guy Manos,1
211901,Fred Olen Ray,1
211933,Joby Harold,1
211941,Gary Walkow,1
211954,Ken Peters,1
211955,Stephen Goetsch,1
211957,Alain Patrick,1
211994,Tommy Goetz,1
211996,Nick Millard,1
212001,Simon Nuchtern,1
212017,Byron Mabe,1
212087,Tom Barker,1
212155,C. Davis Smith,1
212218,Timothy Wayne Folsome,1
212236,Rodney Moore,1
212271,Shawn Schepps,1
212292,Michael Gilio,1
212294,Christian Otjen,1
212333,Roy Campanella II,1
212343,Migel Delgado,1
212360,Christopher Fink,1
212362,Marc Daniels,1
212390,Tom Donovan,1
212410,Paul Stanley,1
212557,Philip Zlotorynski,1
212559,John Paul Fedele,1
212604,Hilary Birmingham,1
212645,Philip Sgriccia,1
212667,Angela Evers Hughey,1
212719,Hyatt Bass,1
212720,Steven Spielberg,1
212772,Charles Burnett,1
212774,Kory Juul,1
212815,Thomas Bezucha,1
212855,Nick Millard,1
212859,Ivan Holst,1
212860,Alex E. Goitein,1
212867,Darin Ferriola,1
212869,John Amero,1
212869,Michael Findlay,1
212873,Kat Candler,1
212879,Lloyd Kaufman,1
212885,David Burton Morris,1
212889,Donna Deitch,1
212910,Nick Castle,1
212947,James F. Collier,1
213066,Tony Orlando,1
213073,Charles Jarrott,1
213096,David Grossman,1
213113,Mike Watt,1
213127,D-Shot,1
213127,Hunter McCann,1
213127,Harry Mok,1
213191,Sidney Lumet,1
213196,Ron Winston,1
213260,Stan Ferguson,1
213446,Anne De Salvo,1
213493,Ron Raffaelli,1
213577,Gregg Smith,1
213596,William Duncan,1
213598,Wesley Emerson,1
213653,Domonic Paris,1
213668,Phil Alden Robinson,1
213673,J.R. Bookwalter,1
213690,Richard Friedman,1
213708,Peter Werner,1
213763,Chantal Marie,1
213788,Krist Novoselic,1
213790,Reginald Hudlin,1
213875,Mark Cullingham,1
213895,Larry Moyer,1
214032,Mike Norris,1
214080,Duwayne Dunham,1
214275,Niels Nielsen,1
214277,Tony Vitale,1
214388,Michael Davis,1
214401,William Rose,1
214401,Arnold Drake,1
214503,William 'Jamaal' Fort,1
214516,Rick Friedberg,1
214539,Andy Wolk,1
214546,Paul Shapiro,1
214548,Robert Shallcross,1
214552,Martin Bell,1
214619,Christopher Goode,1
214641,Doug Lefler,1
214646,Mark Osborne,1
214677,Jeffrey Reiner,1
214757,Lee Stanley,1
214930,Kevin Connor,1
214972,Jack Bender,1
215095,C.W. Rogers,1
215135,William Wesley,1
215174,J.T. Finch,1
215232,Michael Bregman,1
215234,Chester Novell Turner,1
215244,Yolanda Darnell,1
215247,Calvin To,1
215511,Frank Zappa,1
215511,Bruce Bickford,1
215516,David Seltzer,1
215557,Tyler Maddox-Simms,1
215568,Alexander Grasshoff,1
215644,James Fergeson,1
215657,Tom DeSimone,1
215674,Andy Warhol,1
215679,Gregory C. Haynes,1
215704,Ken Friedman,1
215707,Wesley Emerson,1
215719,Lisa Kors,1
215727,Kevin Lewis,1
215760,Marc Lasky,1
215807,George Schaefer,1
215941,Ray Manzarek,1
215960,Christopher Speeth,1
216020,Peggy Hayes,1
216105,Thompson E. Clay,1
216199,Tom Elliot,1
216204,Raphaël Nadjari,1
216207,Peter Shushtari,1
216216,Roger Spottiswoode,1
216250,Kamshad Kooshan,1
216290,Joseph Perez,1
216534,Sidney Lumet,1
216569,John Newcombe,1
216621,David Hugh Jones,1
216636,Rudy Gaines,1
216652,Donald A. Davis,1
216677,Brad Kingston,1
216679,Andy Milligan,1
216681,Andy Milligan,1
216742,Salvador de Alberich,1
216742,Edward Sedgwick,1
216779,J. Hunter Todd,1
216794,Judas Bullhorn,1
216794,Distortion Wells,1
216825,Paul Vatelli,1
216837,Abe Levy,1
216926,Jack Williams,1
216927,James Parrott,1
216980,James Parrott,1
216984,Bradford May,1
216994,Angela Garcia Combs,1
217066,Robert Wise,1
217074,David Steinberg,1
217087,Michael Sporn,1
217107,Rob Hardy,1
217144,Gerald V. Casale,1
217249,Sheldon Larry,1
217287,Val Lik,1
217334,Charles Randazzo,1
217336,Elliot Jacobson,1
217336,Shane Liem-Jacobson,1
217355,Michael Radford,1
217363,Frank Pierson,1
217375,Peter Woodcock,1
217395,Laurence Merrick,1
217409,Jack Deveau,1
217412,Arch Brown,1
217425,Gordon Stevenson,1
217546,George Schaefer,1
217571,Alex Gelman,1
217587,Nick Katsapetses,1
217600,Eric Byler,1
217603,David O'Malley,1
217624,Dennis Saunders,1
217654,Jim Wynorski,1
217658,Reza Badiyi,1
217664,Ami Canaan Mann,1
217686,Todd Hughes,1
217756,Brian Robbins,1
217780,Tim Beckley,1
217793,Brad Armstrong,1
217802,Peter Foldy,1
217840,Maria Burton,1
217869,M. Night Shyamalan,1
217894,Robinson Devor,1
217897,Jonathan Liebert,1
218032,Nicholson Williams,1
218037,Steve Tackitt,1
218040,Walter Steiner,1
218053,Darren Doane,1
218056,Timothy J. Elliott,1
218064,David Christopher,1
218094,John Stockwell,1
218107,Dirk Shafer,1
218121,Mark Rosman,1
218126,Fred Olen Ray,1
218155,Bernard Salzmann,1
218182,Barry Levinson,1
218192,Brian King,1
218198,Michael Zen,1
218241,Peter De Rome,1
218246,Wilton G. Beggs,1
218248,Arch Brown,1
218280,Ray Dennis Steckler,1
218298,Max Mitchell,1
218319,John K. McCarthy,1
218322,Jean Van Hearn,1
218323,Jack Rubio,1
218327,Caryn West,1
218353,Burt Brinckerhoff,1
218353,Dan Curtis,1
218400,Andy Graydon,1
218428,John Blanchard,1
218475,Steve Dunning,1
218483,Roger Beatty,1
218483,Dick Hall,1
218483,Dave Powers,1
218517,Juney Smith,1
218561,Matt Brown,1
218609,Jon Favreau,1
218625,Ted Nicolaou,1
218633,Jim Gunn,1
218727,Karen Leigh Hopkins,1
218817,Peter Howitt,1
218819,Tom McLoughlin,1
218825,Graeme Campbell,1
218839,Christopher Guest,1
218845,Chi Chi La Rue,1
218853,Derek Kent,1
218856,David Christopher,1
218857,Scott A. Reeder,1
218864,Walt Becker,1
218892,Bruce Leddy,1
218899,Francis Locke,1
218899,E.J. Samuels,1
218912,David Bernal,1
218914,Brad Armstrong,1
218927,Wesley Emerson,1
218929,Jack Bender,1
218944,Andrew Horn,1
218967,Brett Ratner,1
218981,William H. Starkey,1
219035,Edward L. Montoro,1
219076,Michael Walters,1
219088,Dick Fontaine,1
219103,Richard Lowry,1
219179,Ashby Richardson,1
219189,James Keach,1
219272,Richard Friedman,1
219279,Chris Bremble,1
219336,Jill Hayworth,1
219374,P.J. Hogan,1
219489,Ted V. Mikels,1
219494,Richard Benedict,1
219519,Matthew Tabak,1
219588,Dimitri Logothetis,1
219636,Reggie Rock Bythewood,1
219695,Sheldon Larry,1
219705,Tom DeSimone,1
219705,Jack Deveau,1
219713,Mark Aaron,1
219722,Jai Hais,1
219724,Andy Milligan,1
219743,Arch Brown,1
219749,Bill Clayton,1
219757,Harry Wuest,1
219805,Lee Betts,1
219813,Greg Beeman,1
219828,Peter Levin,1
219854,Jon Turteltaub,1
219857,John Sacret Young,1
219919,Jim Milio,1
219965,Barry Levinson,1
220029,Rich Christiano,1
220033,Beth Kaplan,1
220034,Derek Simonds,1
220046,Terry Keefe,1
220046,Michael Z. Wechsler,1
220095,Richard Cummings Jr.,1
220100,Mike Figgis,1
220107,Crane Wilbur,1
220122,Tony Spires,1
220147,Tom Burton,1
220323,Michael Zen,1
220360,John Benitz,1
220386,Wesley Emerson,1
220394,Greg Tennant,1
220399,Stacy Cochran,1
220447,William Azaroff,1
220451,John Bowker,1
220478,Biff Malibu,1
220506,Rick Rosenthal,1
220513,Gerald Shepard,1
220529,Mort Shuman,1
220569,Paul Morrissey,1
220569,Andy Warhol,1
220586,Paul Bogart,1
220607,Eva Ilona Brzeski,1
220653,Alex Downs,1
220689,Wesley Emerson,1
220699,Darwin Knight,1
220774,John T. Bone,1
220775,John T. Bone,1
220776,John T. Bone,1
220794,Noel Nosseck,1
220822,Kirk Browning,1
220847,Stephen Gyllenhaal,1
220884,Leon Armand,1
220948,Sherman Price,1
221024,O.E. Goebel,1
221027,Ted Demme,1
221074,Kate Montgomery,1
221097,Peter Lauer,1
221160,Van Dyke Brooke,1
221198,Alex de Renzy,1
221229,John Graham,1
221272,Steve Scott,1
221455,Christopher Menaul,1
221458,Paul Thomas,1
221527,Robert Rundle,1
221583,Stan Lopresto,1
221585,Louis J. Gasnier,1
221618,Bob Vosse,1
221637,J.A. Steel,1
221768,Lawrence Schiller,1
221794,Krutin Patel,1
221831,Jerry A. Vasilatos,1
221902,Christopher Reynolds,1
221916,Zack Belcher,1
222078,David W. Hanson,1
222078,George Meadows,1
222171,Tim Matheson,1
222233,Peter Kares,1
222344,L. Scott Castillo Jr.,1
222354,Arthur Allan Seidelman,1
222375,Matthew Irmas,1
222412,Ted Gorley,1
222414,Bob Vosse,1
222421,Bob Vosse,1
222446,Gary Katona,1
222446,Ed Wexler,1
222505,Cash Markman,1
222512,J.R. Bookwalter,1
222710,Alex D'Lerma,1
222710,Vince Lozano,1
222710,Paul Maggetti,1
222717,Clinton J. Williams,1
222719,Darren Moloney,1
222776,Robert Allan Ackerman,1
222786,Eric Gibson,1
222786,Rafe M. Portilo,1
222790,Johnny Kim,1
222850,Greg Berlanti,1
223027,Zeinabu irene Davis,1
223128,Bill Rebane,1
223345,Richard MacLeod,1
223384,Roger Young,1
223424,Brian Flemming,1
223440,David Christopher,1
223441,Paul Justman,1
223744,Cybil Richards,1
223828,Robert Mickelson,1
223856,Eugene Jarecki,1
223931,Alice Guy,1
223954,Gregory Mosher,1
224086,Udo Blass,1
224214,Jerry London,1
224412,Joan Darling,1
224451,Eli Frankel,1
224581,Barry Bowles,1
224626,Gregory Gieras,1
224737,Michael Ninn,1
224772,Jeff Freilich,1
224816,Brent Shields,1
224821,Peter Werner,1
225071,Luis Mandoki,1
225189,Bruce Reisman,1
225196,John A. Gallagher,1
225227,Jack Stephen,1
225339,Eric Gibson,1
225393,James Caddigan,1
225416,William Kelly,1
225470,Andrew Blake,1
225481,Dave Parker,1
225493,Debbie Palacio,1
225573,Bradford May,1
225609,Lev L. Spiro,1
225682,Noel Nosseck,1
225683,Phillip J. Roth,1
225696,Jerome Tanner,1
226009,Allan Moyle,1
226054,John Bejko,1
226057,Yakov Bentsvi,1
226119,Ralph Bakshi,1
226225,Jed Mortenson,1
226225,Richard Speight Jr.,1
226362,Ted Nicolaou,1
226377,Tom Leetch,1
226378,Joel Bender,1
226379,Alan Vint,1
226418,Michael Pressman,1
226430,Isaac H. Eaton,1
226488,Dan White,1
226591,John Bailey,1
226851,Marc Grant,1
226854,Allan Moyle,1
226919,James D.R. Hickox,1
226935,Ethan Hawke,1
227005,Jon Favreau,1
227060,Michael Switzer,1
227113,Ron Carlo,1
227113,Matt Jaissle,1
227113,Greg Lewis,1
227113,Todd Tjersland,1
227200,Yossi Wein,1
227204,Tim Martin Crouse,1
227267,Andrew Blake,1
227526,Rod Holcomb,1
227562,Jules Bass,1
227562,Arthur Rankin Jr.,1
227671,Judy Hecht Dumontet,1
227714,James Avalon,1
227963,Sean McNamara,1
227989,Steven Scarborough,1
227999,Don Mischer,1
228037,Kelly Greene,1
